Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstanding,AnneeFiscale,DateRapport,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%Gearing,%PayOut,Croissance de l'EPS (en %)
BK,BK,BK,USA,Financial Services,Banks - Diversified,United States,1.12,38.297541791888186,769073024.0,2023,2023-12-31,12.41820851466305,0.0809909246995339,0.0080560753591931,0.8286693744589637,4.01,49.79701614379883,3.302,17.488,40.77,409.877,31.736,1.5799999999999998,1.2518544,18.881518755718208,77.84155015943095,39.40149625935162,37.80068728522335
BK,BK,BK,USA,Financial Services,Banks - Diversified,United States,1.12,54.65106936072656,727078016.0,2024,2024-12-31,12.870778122993364,0.109637446149378,0.0108877480387632,0.5741882156573197,5.84,75.16534423828125,4.53,18.258,41.318,416.064,31.38,1.78,0.9635409,24.81104173512981,75.94752892201946,30.47945205479452,45.635910224438916
BKNG,BKNG,BKNG,USA,Consumer Cyclical,Travel Services,United States,1.254,77.55913066801757,38789400.0,2022,2022-12-31,26.0690080824234,1.0992092020129405,0.1205788415283309,0.1680911052987854,76.7,1999.492919921875,3.058,17.09,2.782,25.361,13.037,0.0,0.1035895,17.89350497366881,468.61969805895046,0.0,
BKNG,BKNG,BKNG,USA,Consumer Cyclical,Travel Services,United States,1.254,119.48136546245115,34889900.0,2023,2023-12-31,28.857553542649782,-1.5630466472303206,0.1761975186919727,0.1237264065637564,118.67,3424.52587890625,4.289,21.365,-2.744,24.342,14.783,0.0,0.0742593,20.07488883688275,-538.7390670553935,0.0,54.71968709256845
BKNG,BKNG,BKNG,USA,Consumer Cyclical,Travel Services,United States,1.254,163.22549057089844,33096700.0,2024,2024-12-31,28.18801663594536,-1.4631840796019902,0.2122852605745633,0.1046466452038673,174.96,4931.775390625,5.882,23.739,-4.02,27.708,17.081,35.0,0.0613023,24.777791819368968,-424.9004975124379,20.004572473708276,47.43406084098763
BKR,BKR,BKR,USA,Energy,Oil & Gas Equipment & Services,United States,0.892,32.811272413991944,1013230016.0,2023,2023-12-31,16.7786771151686,0.1264315460697553,0.052591690350521,0.1835040081357046,1.93,32.38284683227539,1.943,25.506,15.368,36.945,6.021,0.78,1.7137615,7.617815415980554,39.178813118167625,40.41450777202073,
BKR,BKR,BKR,USA,Energy,Oil & Gas Equipment & Services,United States,0.892,40.0735401472041,997811008.0,2024,2024-12-31,13.387151082356771,0.1763243563184374,0.0776529468498292,0.150298675332287,3.0,40.16145324707031,2.979,27.829,16.895,38.363,6.023,0.84,1.7785682,10.704660605842827,35.64960047351287,27.999999999999996,55.44041450777202
BLDR,BLDR,BLDR,USA,Industrials,Building Products & Equipment,United States,1.565,16.413549848995604,191500992.0,2021,2021-12-31,10.02456129642955,0.3592759659017911,0.1610379656503436,0.2072526072236691,8.55,85.70999908447266,1.725416,19.893856,4.802481,10.714343,3.401751,0.0,0.6242785,8.67310992901527,70.83320058944533,0.0,
BLDR,BLDR,BLDR,USA,Industrials,Building Products & Equipment,United States,1.565,9.617951375427246,147176000.0,2022,2022-12-31,3.848645375389935,0.5540216492838584,0.2594929194084846,0.362802624362924,16.98,65.3499984741211,2.749369,22.726418,4.962566,10.59516,3.489418,0.0,0.6124527,12.097678569495644,70.31479279066517,0.0,98.59649122807016
BLDR,BLDR,BLDR,USA,Industrials,Building Products & Equipment,United States,1.565,20.399127462280276,123347000.0,2023,2023-12-31,13.713101565739011,0.3255369265720146,0.1467271815710001,0.1820351388492628,12.06,165.3800048828125,1.540555,17.09733,4.732351,10.499452,3.713358,0.0,0.4884827,9.01050046995642,78.46751012340377,0.0,-28.97526501766784
BLDR,BLDR,BLDR,USA,Industrials,Building Products & Equipment,United States,1.565,16.449098207092284,115085000.0,2024,2024-12-31,15.65498276843168,0.2508799083899108,0.1018510101873876,0.2634080571135404,9.13,142.92999267578125,1.077898,16.400492,4.29647,10.583086,4.332825,0.0,0.3870318,6.572351609939507,100.84615975440303,0.0,-24.295190713101157
BLK,BLK,BLK,USA,Financial Services,Asset Management,United States,1.484,125.8028282573828,151916992.0,2021,2021-12-31,21.450674135970807,0.1565542673705993,0.0386575651171322,0.0740682870891908,38.60496,828.1024169921875,5.901,19.374,37.693,152.648,9.318,16.52,0.1421229,30.458346237225147,24.720770434828747,42.79242874490739,
BLK,BLK,BLK,USA,Financial Services,Asset Management,United States,1.484,99.4848379230957,150196000.0,2022,2022-12-31,19.305355880323702,0.1371873675286138,0.0440201312612643,0.0853295856657294,34.31,662.3667602539062,5.178,17.873,37.744,117.628,8.489,19.52,0.2135452,28.971073686566328,22.490991945739722,56.89303410084523,-11.125409791902374
BLK,BLK,BLK,USA,Financial Services,Asset Management,United States,1.484,113.94189499084473,148762000.0,2023,2023-12-31,20.785187057433003,0.1398327699697562,0.0446551038462475,0.0851486628406483,36.85,765.9341430664062,5.502,17.859,39.347,123.211,9.702,20.0,0.1611312,30.807995968419284,24.65753424657534,54.27408412483039,7.403089478286207
BLK,BLK,BLK,USA,Financial Services,Asset Management,United States,1.484,155.5788278145293,154879008.0,2024,2024-12-31,23.6635687550611,0.1340983261395936,0.0459474082891461,0.0914134667279697,42.45,1004.5184936523438,6.369,20.407,47.495,138.615,14.222,20.4,0.1491884,31.209878963100895,29.944204653121382,48.05653710247349,15.196743554952509
BMY,BMY,BMY,USA,Healthcare,Drug Manufacturers - General,United States,0.302,117.52654771304296,2219640064.0,2021,2021-12-31,16.299410208846552,0.1945696322261169,0.0639808258777466,0.3879634081597362,3.24849,52.94847106933594,6.994,46.385,35.946,109.314,45.596,1.47,2.812035,15.078150264093996,126.84582429199354,45.25179391040145,
BMY,BMY,BMY,USA,Healthcare,Drug Manufacturers - General,United States,0.302,134.52225772247314,2126160000.0,2022,2022-12-31,21.30304843889744,0.2036959531244969,0.0653480685808717,0.3026785358003834,2.97,63.27005386352539,6.327,46.159,31.061,96.82,40.717,2.16,3.0255009,13.706969388418294,131.08721547921832,72.72727272727273,-8.57290618102564
BMY,BMY,BMY,USA,Healthcare,Drug Manufacturers - General,United States,0.302,97.34810066015332,2034759936.0,2023,2023-12-31,12.330553703701373,0.2726809378185525,0.0843325381729526,0.4259353774631179,3.88,47.84254837036133,8.025,45.006,29.43,95.159,41.464,2.28,2.5816335,17.830955872550327,140.89024804621135,58.762886597938135,30.639730639730622
BR,BR,BR,USA,Technology,Information Technology Services,United States,0.994,15.81554218481445,117227000.0,2022,2022-06-30,29.202125186011905,0.2808982909545644,0.065995005386348,0.2571015240883886,4.62,134.913818359375,0.5391,5.7091,1.9192,8.1688,4.0662,2.73,0.1392275,9.442819358567899,211.86952897040436,59.09090909090909,
BR,BR,BR,USA,Technology,Information Technology Services,United States,0.994,18.85336596029663,117981000.0,2023,2023-06-30,29.813436251967698,0.2814424707667589,0.0765923334790846,0.1937372884869483,5.36,159.80001831054688,0.6306,6.0609,2.2406,8.2332,3.6526,3.05,0.135834,10.40439538682374,163.01883424082834,56.902985074626855,16.01731601731602
BR,BR,BR,USA,Technology,Information Technology Services,United States,0.994,22.92179853564453,118898000.0,2024,2024-06-30,32.51018556334317,0.3219572937324171,0.0846962049888382,0.1560479643182337,5.93,192.785400390625,0.6981,6.5068,2.1683,8.2424,3.5769,3.36,0.1294274,10.728776049671113,164.96333533182678,56.66104553119731,10.634328358208943
BRK-B,BRK-B,BRK-B,USA,Financial Services,Insurance - Diversified,United States,0.703,669.469974784,2239030016.0,2021,2021-12-31,7.5309764298824415,0.1776712320648598,0.0938031923770108,0.1706753167486949,39.702687,299.0,89.937,354.727,506.199,958.784,114.262,0.0,1.1445417,25.353863675446185,22.572545579900392,0.0,
BRK-B,BRK-B,BRK-B,USA,Financial Services,Insurance - Diversified,United States,0.703,789.5248517871094,2178240000.0,2023,2023-12-31,8.186618576927284,0.1714370725119505,0.0899298864088794,0.16246607020622,44.274689,362.4599914550781,96.223,439.337,561.273,1069.978,128.271,0.0,0.8379338,21.90186576591546,22.853584619249453,0.0,11.515598427884765
BRK-B,BRK-B,BRK-B,USA,Financial Services,Insurance - Diversified,United States,0.703,977.3940992302344,2156270080.0,2024,2024-12-31,10.98416257111449,0.137048638060391,0.0771266707745426,0.1276475887241991,41.266687,453.2799987792969,88.995,424.232,649.368,1153.881,124.762,0.0,0.9216863,20.97790831431858,19.212834633058602,0.0,-6.793953990280999
BRO,BRO,BRO,USA,Financial Services,Insurance Brokers,United States,0.815,19.33053116812207,282427008.0,2021,2021-12-31,32.90593440716083,0.1398889656651337,0.0599362966290299,0.1162047737055652,2.08,68.44434356689453,0.5871,3.0475,4.1969,9.7954,2.2463,0.382,0.3315537,19.264971287940934,53.52283828540113,18.365384615384613,
BRO,BRO,BRO,USA,Financial Services,Insurance Brokers,United States,0.815,15.732067668625,283222016.0,2022,2022-12-31,23.338978230452337,0.145877653801068,0.0480910294485991,0.2658900335359159,2.38,55.54676818847656,0.672,3.563,4.6066,13.9735,4.183,0.424,0.3936179,18.860510805500983,90.80449789432552,17.81512605042017,14.423076923076916
BRO,BRO,BRO,USA,Financial Services,Insurance Brokers,United States,0.815,19.88731556919922,284598016.0,2023,2023-12-31,22.76176427785271,0.1561211686682201,0.0585231472149432,0.2021388953180808,3.07,69.87861633300781,0.871,4.199,5.579,14.883,4.02,0.475,0.3045265,20.743034055727556,72.05592400071697,15.472312703583063,28.99159663865547
BRO,BRO,BRO,USA,Financial Services,Insurance Brokers,United States,0.815,28.986133680967775,285958016.0,2024,2024-12-31,29.127872949359062,0.1546728971962616,0.0563820122643652,0.1400669728735083,3.48,101.36499786376952,0.993,4.705,6.42,17.612,4.06,0.54,0.327819,21.105207226354942,63.2398753894081,15.517241379310345,13.35504885993486
BX,BX,BX,USA,Financial Services,Asset Management,United States,1.762,80.29139387676953,710910016.0,2021,2021-12-31,13.87490312356035,0.6216134471653239,0.1421822261785542,0.1085318809307811,8.14,112.94171142578124,5.857397,16.652351,9.422893,41.196408,8.714176,3.5699999999999994,0.8877157,35.17459486651464,92.47877483061731,43.85749385749384,
BX,BX,BX,USA,Financial Services,Asset Management,United States,1.762,83.38738141177149,1199289984.0,2022,2022-12-31,29.462128978664595,0.2282721154935056,0.0410973020156251,0.1603484576877774,2.36,69.53062438964844,1.747631,7.132632,7.655911,42.524227,13.371038,4.94,1.2160573,24.501908972732643,174.64986204776937,209.3220338983051,-71.007371007371
BX,BX,BX,USA,Financial Services,Asset Management,United States,1.762,202.8596766027832,1212880000.0,2024,2024-12-31,46.20290935368828,0.3380905349413399,0.0638720033126389,0.0605674730718338,3.62,167.25453186035156,2.776508,10.93054,8.212321,43.469875,12.286698,3.45,0.8609706,25.401379986716115,149.61297786581892,95.30386740331492,53.38983050847459
BXP,BXP,BXP,USA,Real Estate,REIT - Office,United States,1.008,14.603331631212402,156207008.0,2021,2021-12-31,29.41307445656485,0.0864528779236318,0.0225883823920117,0.9138730350734368,3.178418,93.48704528808594,0.505195,2.888621,5.843588,22.365258,13.345591,3.92,0.2344366,17.48914101226848,228.38008086812417,123.33179588084387,
BXP,BXP,BXP,USA,Real Estate,REIT - Office,United States,1.008,8.875010338285888,156755008.0,2022,2022-12-31,10.452247704435216,0.1382755232809276,0.0350693410422953,1.655700268495468,5.416737,56.6170768737793,0.848947,3.108581,6.139532,24.207669,14.694357,3.92,0.3049883,27.309791831063755,239.34001809909938,72.36829109480486,70.42242398576902
C,C,C,USA,Financial Services,Banks - Diversified,United States,1.196,105.02281960141993,2017459968.0,2021,2021-12-31,4.82105427700289,0.1086883330362624,0.0095801149770905,2.6884347713340446,10.797836,52.05695343017578,21.952,71.887,201.972,2291.413,282.347,2.04,5.0293018,30.536814723107103,139.79512011565959,18.892674421059922,
C,C,C,USA,Financial Services,Banks - Diversified,United States,1.196,79.50640739429541,1936850048.0,2022,2022-12-31,5.832900604164195,0.0737863402074666,0.0061427348970238,4.008507118419576,7.037551,41.04933547973633,14.845,74.48,201.189,2416.676,318.702,2.04,5.5996575,19.93152524167562,158.40925696732924,28.98735653922792,-34.82443148793889
C,C,C,USA,Financial Services,Banks - Diversified,United States,1.196,95.22666701539649,1913880064.0,2023,2023-12-31,12.233592101128894,0.0449153821068565,0.0038261339710776,3.403206372303281,4.067147,49.75581741333008,9.228,77.024,205.453,2411.834,324.076,2.08,4.4043581,11.98068134607395,157.73729271414874,51.14150041786048,-42.20792147722978
C,C,C,USA,Financial Services,Banks - Diversified,United States,1.196,129.5321358264717,1891260032.0,2024,2024-12-31,11.36556307604438,0.0607963642987948,0.0053898412415079,2.592445479705999,6.026086,68.48986053466797,12.682,81.089,208.598,2352.945,335.805,2.18,3.5776801,15.639605865160503,160.98188860871147,36.17605191827664,48.16494215724192
CAG,CAG,CAG,USA,Consumer Defensive,Packaged Foods,United States,-0.016,13.271121241798461,479875008.0,2022,2022-05-31,14.948849033665011,0.1010730907973645,0.039589749989971,0.6916672549934494,1.85,27.655370712280277,0.8882,11.5359,8.7877,22.4351,9.1792,1.286,1.0264106,7.699442609592663,104.45509063805092,69.51351351351352,
CAG,CAG,CAG,USA,Consumer Defensive,Packaged Foods,United States,-0.016,14.501442182198241,476907008.0,2023,2023-05-31,21.26382814420687,0.0782437505722919,0.0309986124085141,0.649535396663021,1.43,30.40727424621582,0.6836,12.277,8.7368,22.0526,9.4192,1.36,1.0713498,5.5681355379978825,107.81064005127735,95.10489510489512,-22.702702702702716
CAG,CAG,CAG,USA,Consumer Defensive,Packaged Foods,United States,-0.016,13.052058029643494,478063008.0,2024,2024-05-31,37.39994780658043,0.0411354912089474,0.0166424603231666,0.6467409186220549,0.73,27.30196189880371,0.3472,12.0509,8.4404,20.8623,8.4413,1.4,1.2084776,2.881112613995635,100.01066300175347,191.7808219178082,-48.951048951048946
CAH,CAH,CAH,USA,Healthcare,Medical Distribution,United States,0.635,23.36616734120386,243567008.0,2024,2024-06-30,27.56701721542183,-0.265172735760971,0.0188825602269453,0.2179219178585945,3.48,95.93321990966795,0.852,226.827,-3.213,45.121,5.092,1.513,0.529249,0.37561665939240035,-158.48117024587611,43.47701149425287,
CARR,CARR,CARR,USA,Industrials,Building Products & Equipment,United States,1.298,44.52092130958325,866585024.0,2021,2021-12-31,26.75788203875224,0.2458992167873503,0.0635793978297417,0.2296223820013237,1.92,51.3751335144043,1.664,20.613,6.767,26.172,10.223,0.51,1.2271232,8.072575559113181,151.07137579429585,26.5625,
CARR,CARR,CARR,USA,Industrials,Building Products & Equipment,United States,1.298,33.50913994919726,836262016.0,2022,2022-12-31,9.563280346854487,0.4555297757153905,0.1354749674154719,0.2796550437942376,4.19,40.07014465332031,3.534,17.288,7.758,26.086,9.371,0.635,1.1637712,20.441925034706156,120.79144109306523,15.155131264916466,118.2291666666667
CARR,CARR,CARR,USA,Industrials,Building Products & Equipment,United States,1.298,46.33020020075073,839046976.0,2023,2023-12-31,34.29667549844114,0.1554684798893627,0.0411004813844372,0.3156904122284151,1.61,55.21764755249024,1.349,18.951,8.677,32.822,14.626,0.7449999999999999,1.2328936,7.118357870297082,168.56056240636167,46.27329192546583,-61.575178997613364
CARR,CARR,CARR,USA,Industrials,Building Products & Equipment,United States,1.298,60.634897191361325,897227008.0,2024,2024-12-31,10.830181072919796,0.39798309779135,0.1498275539395235,0.2096152642905906,6.24,67.58032989501953,5.604,22.486,14.081,37.403,12.71,0.795,1.0663105,24.922173797029263,90.26347560542575,12.740384615384615,287.5776397515528
CAT,CAT,CAT,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.563,103.81593164208205,540942016.0,2021,2021-12-31,16.086917950741302,0.3936544528027177,0.0783761912238957,0.3640000084985235,11.93,191.91693115234372,6.489,50.971,16.484,82.793,37.789,4.28,0.8453388,12.730768476192345,229.24654210143166,35.87594300083823,
CAT,CAT,CAT,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.563,118.1147043715957,520408992.0,2022,2022-12-31,17.84317208536016,0.4225218980402042,0.0818251711555593,0.313195551703858,12.72,226.96514892578125,6.705,59.427,15.869,81.943,36.993,4.62,0.8238308,11.282750265031046,233.11487806415022,36.32075471698113,6.621961441743518
CAT,CAT,CAT,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.563,144.48016330406446,509084992.0,2023,2023-12-31,14.02191795379277,0.5301631271160357,0.1181466916639992,0.2621674777615262,20.24,283.8036193847656,10.335,67.06,19.494,87.476,37.878,5.0,0.7647521,15.411571726811813,194.3059402893198,24.703557312252965,59.1194968553459
CAT,CAT,CAT,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.563,172.53577486598633,482801984.0,2024,2024-12-31,16.119234724307198,0.5536914473346672,0.1229661364568615,0.2226147013848775,22.17,357.3634338378906,10.792,64.809,19.491,87.764,38.409,5.42,0.6358038,16.65200820873644,197.0601816222872,24.447451511050968,9.535573122529662
CB,CB,CB,USA,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,78.98473041413281,430740992.0,2021,2021-12-31,9.160367350104972,0.1427638409753156,0.0426134943565237,0.2046977930446546,20.017694,183.3694305419922,8.525,40.77,59.714,200.054,16.168,3.18,0.4623516,20.90998283051263,27.075727635060453,15.88594570383582,
CB,CB,CB,USA,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,88.33047198094532,415049984.0,2022,2022-12-31,16.60711718635997,0.1038421188067855,0.0263595572237547,0.1684243236378186,12.81492,212.81887817382807,5.246,42.975,50.519,199.017,14.877,3.29,0.4463812,12.207097149505527,29.448326372255984,25.67319967662693,-35.98203669213845
CB,CB,CB,USA,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,90.94167555022266,407990016.0,2023,2023-12-31,10.142670099873287,0.1517132438200547,0.0391361267892596,0.1593878704378513,21.976631,222.90171813964844,9.028,50.133,59.507,230.682,14.495,3.41,0.4544542,18.00809845810145,24.35847883442284,15.516482030389461,71.49253370290256
CB,CB,CB,USA,Financial Services,Insurance - Property & Casualty,Switzerland,0.522,110.65245097089452,403097984.0,2024,2024-12-31,12.093974758627112,0.1448274784836225,0.0376072813407531,0.1381713632716689,22.697674,274.5050964355469,9.272,56.15,64.021,246.548,15.289,3.5900000000000003,0.4010737,16.512911843276935,23.88122647256369,15.816598652355305,3.280953299893863
CBOE,CBOE,CBOE,USA,Financial Services,Financial Data & Stock Exchanges,United States,0.353,13.244803983772277,106643000.0,2021,2021-12-31,25.192209673218024,0.1467487794052374,0.0776285861031623,0.1078536157839873,4.93,124.19759368896484,0.529,3.4948,3.6048,6.8145,1.4285,1.7999999999999998,0.1539745,15.136774636602954,39.62771859742566,36.511156186612574,
CBOE,CBOE,CBOE,USA,Financial Services,Financial Data & Stock Exchanges,United States,0.353,18.47947708642578,105556000.0,2023,2023-12-31,24.45083703408694,0.1910664993726474,0.1016894824707846,0.0871669686575289,7.16,175.0679931640625,0.7614,3.7735,3.985,7.4875,1.6108,2.1,0.1753064,20.177553994964885,40.42158092848181,29.329608938547487,45.23326572008115
CBOE,CBOE,CBOE,USA,Financial Services,Financial Data & Stock Exchanges,United States,0.353,20.33714839718628,104686000.0,2024,2024-12-31,26.8326079647844,0.1787316571642209,0.0982013326314978,0.0786393435680131,7.24,194.26808166503903,0.7649,4.0945,4.2796,7.7891,1.5993,2.36,0.2100036,18.681157650506776,37.370314982708656,32.59668508287293,1.1173184357541999
CBRE,CBRE,CBRE,USA,Real Estate,Real Estate Services,United States,1.337,37.33698961505127,344088000.0,2021,2021-12-31,19.801095280334025,0.2154031926810286,0.0832219969192911,0.112414713753677,5.48,108.51000213623048,1.837,27.746,8.528193,22.073491,4.197227,0.0,0.378755,6.620774165645499,49.2159007189448,0.0,
CBRE,CBRE,CBRE,USA,Real Estate,Real Estate Services,United States,1.337,24.783039703839844,315948992.0,2022,2022-12-31,17.990826248028956,0.1791671972494588,0.0685906498318139,0.1409431628138335,4.36,78.44000244140625,1.407,30.828,7.853,20.513,3.493,0.0,0.4508707,4.564032697547684,44.47981663058704,0.0,-20.43795620437956
CBRE,CBRE,CBRE,USA,Real Estate,Real Estate Services,United States,1.337,28.41280308630176,304792992.0,2023,2023-12-31,29.131250381469727,0.1192693842990202,0.0437289338300514,0.1698530055391362,3.2,93.22000122070312,0.986,31.949,8.267,22.548,4.826,0.0,0.4202884,3.0861685811762496,58.376678359743565,0.0,-26.60550458715596
CBRE,CBRE,CBRE,USA,Real Estate,Real Estate Services,United States,1.337,40.1770990647959,306017984.0,2024,2024-12-31,41.54746622978886,0.11508738556652,0.0396997908378788,0.1417225268259652,3.16,131.2899932861328,0.968,35.767,8.411,24.383,5.694,0.0,0.4288339,2.706405345709732,67.69706336939723,0.0,-1.2499999999999956
CCI,CCI,CCI,USA,Real Estate,REIT - Specialty,United States,0.959,51.388331830322265,433048000.0,2022,2022-12-31,30.663202960977877,0.2248623976372667,0.0430358932195986,0.5440923844798147,3.87,118.66659545898438,1.675,6.986,7.449,38.921,27.96,5.975,0.4820315,23.976524477526485,375.3523962948047,154.3927648578811,
CCI,CCI,CCI,USA,Real Estate,REIT - Specialty,United States,0.959,45.86431161919385,433688992.0,2023,2023-12-31,30.564717199071985,0.2353863030872904,0.0389856464297765,0.6282444668359869,3.46,105.75392150878906,1.502,6.981,6.381,38.527,28.814,6.26,0.7249441,21.51554218593325,451.55931672151695,180.92485549132948,-10.594315245478036
CCL,CCL,CCL,USA,Consumer Cyclical,Travel Services,United States,2.536,34.47677512805908,1326540032.0,2024,2024-11-30,17.326666514078777,0.2070903588413316,0.0390566076197076,0.8375493326375277,1.5,25.989999771118164,1.916,25.021,9.252,49.057,28.876,0.0,7.1524143,7.657567643179728,312.1054907047125,0.0,
CDW,CDW,CDW,USA,Technology,Information Technology Services,United States,1.063,26.42916680659375,135723008.0,2021,2021-12-31,27.272929130148157,1.400878560294743,0.0748973438186584,0.2782077866399317,7.14,194.7287139892578,0.9886,20.8208,0.7057,13.1994,7.3528,1.7000000000000002,0.197099,4.74813647890571,1041.9158282556327,23.809523809523814,
CDW,CDW,CDW,USA,Technology,Information Technology Services,United States,1.063,23.388011588923828,135391008.0,2022,2022-12-31,20.96410214322285,0.6951287968564835,0.0848722537410044,0.2607275944265336,8.24,172.74420166015625,1.1145,23.7487,1.6033,13.1315,6.0979,2.09,0.1949876,4.692888452841629,380.33431048462546,25.364077669902912,15.406162464986007
CDW,CDW,CDW,USA,Technology,Information Technology Services,United States,1.063,28.79357939819336,133960000.0,2023,2023-12-31,26.212392667444743,0.5406609547123623,0.0831263267241768,0.2017428927354713,8.2,214.94161987304688,1.1043,21.376,2.0425,13.2846,5.8089,2.39,0.2037923,5.166074101796407,284.4014687882497,29.146341463414636,-0.4854368932038944
CDW,CDW,CDW,USA,Technology,Information Technology Services,United States,1.063,22.848740728515626,133264000.0,2024,2024-12-31,21.27229676353133,0.4581119564755387,0.0734276215391323,0.2622420233655155,8.06,171.4547119140625,1.0778,20.9987,2.3527,14.6784,5.9919,2.485,0.2342291,5.13269869087134,254.68185489012623,30.831265508684858,-1.7073170731707221
CEG,CEG,CEG,USA,Utilities,Utilities - Independent Power Producers,United States,1.138,36.351312899390635,319382016.0,2023,2023-12-31,22.6728401336062,0.148558352402746,0.0319752551321959,0.254763838258927,5.02,113.81765747070312,1.623,24.918,10.925,50.758,9.261,1.128,0.4925347,6.5133638333734645,84.76887871853546,22.470119521912352,
CEG,CEG,CEG,USA,Utilities,Utilities - Independent Power Producers,United States,1.138,69.57929608654834,312767008.0,2024,2024-12-31,18.67872954015468,0.2847485948655628,0.0708347504062275,0.1208980325057683,11.91,222.4636688232422,3.749,23.568,13.166,52.926,8.412,1.412,0.7438065,15.907162253903598,63.89184262494304,11.855583543240973,137.25099601593627
CF,CF,CF,USA,Basic Materials,Agricultural Inputs,United States,0.679,13.935359503978516,214475008.0,2021,2021-12-31,15.216459323427438,0.2860262008733624,0.0741010101010101,0.2666597872081513,4.27,64.97428131103516,0.917,6.538,3.206,12.375,3.716,1.2,0.6032434,14.025695931477516,115.9076731129133,28.103044496487122,
CF,CF,CF,USA,Basic Materials,Agricultural Inputs,United States,0.679,14.993861062972655,196188992.0,2022,2022-12-31,4.645933017904635,0.6624430805781033,0.2513332832569668,0.2150880274570596,16.45,76.42559814453125,3.346,11.186,5.051,13.313,3.225,1.5,0.8322001,29.91239048811014,63.84874282320333,9.118541033434651,285.24590163934425
CF,CF,CF,USA,Basic Materials,Agricultural Inputs,United States,0.679,14.844082742919921,191056000.0,2023,2023-12-31,9.847266290275469,0.266748294560084,0.1060795770728992,0.2177298561301502,7.89,77.69493103027344,1.525,6.631,5.717,14.376,3.232,1.6,0.6229109,22.99803951138591,56.53314675529124,20.278833967046896,-52.036474164133736
CF,CF,CF,USA,Basic Materials,Agricultural Inputs,United States,0.679,14.49793636428833,174020000.0,2024,2024-12-31,12.34250330041956,0.2443329989969909,0.0904500222783306,0.2238939334839147,6.75,83.31189727783203,1.218,5.936,4.985,13.466,3.246,2.0,0.5105629,20.5188679245283,65.11534603811434,29.629629629629626,-14.448669201520914
CFG,CFG,CFG,USA,Financial Services,Banks - Regional,United States,1.106,17.06132604139978,430752992.0,2021,2021-12-31,7.646359624089422,0.0990179333902647,0.0123083292199417,0.4105776997052968,5.18,39.6081428527832,2.319,6.647,23.42,188.409,7.005,1.56,1.1474688,34.88791936211825,29.910333048676343,30.115830115830118,
CFG,CFG,CFG,USA,Financial Services,Banks - Regional,United States,1.106,16.967728386825197,492491008.0,2022,2022-12-31,8.362346945457087,0.0875052764879696,0.0091429125888159,0.9364836375114296,4.12,34.4528694152832,2.073,8.021,23.69,226.733,15.89,1.62,1.2732107,25.844657773344963,67.07471506964964,39.32038834951456,-20.463320463320457
CFG,CFG,CFG,USA,Financial Services,Banks - Regional,United States,1.106,14.39583763775244,466223008.0,2023,2023-12-31,9.833623801067375,0.0660586640374661,0.0072444180137319,0.9705583205078012,3.14,30.87757873535156,1.608,8.224,24.342,221.964,13.972,1.68,1.6184279,19.55252918287938,57.39873469723113,53.503184713375795,-23.78640776699029
CFG,CFG,CFG,USA,Financial Services,Banks - Regional,United States,1.106,18.57274334228662,440700992.0,2024,2024-12-31,13.817586429783557,0.0622165416013853,0.0069372612299502,0.6676988838673752,3.05,42.14363861083984,1.509,7.794,24.254,217.521,12.401,1.68,1.2866691,19.361046959199385,51.12971056320607,55.08196721311476,-2.866242038216571
CHD,CHD,CHD,USA,Consumer Defensive,Household & Personal Products,United States,0.454,24.435863494873047,250000000.0,2021,2021-12-31,28.91818165073733,0.2559383892119262,0.1034827737134996,0.1048827270023721,3.38,97.7434539794922,0.8275,5.1901,3.2332,7.9965,2.5629,1.012,0.3427287,15.94381611144294,79.268217246072,29.940828402366865,
CHD,CHD,CHD,USA,Consumer Defensive,Household & Personal Products,United States,0.454,19.302785164276123,243868000.0,2022,2022-12-31,46.56035030589384,0.118599386801914,0.0495949961656441,0.1385033287811686,1.7,79.15259552001953,0.4139,5.3756,3.4899,8.3456,2.6735,1.052,0.39331,7.699605625418557,76.60677956388436,61.88235294117648,-49.70414201183432
CHD,CHD,CHD,USA,Consumer Defensive,Household & Personal Products,United States,0.454,22.756557853408815,246382000.0,2023,2023-12-31,29.890908546818117,0.1959848524147948,0.0881762591607151,0.1057277649589519,3.09,92.36290740966795,0.7556,5.8679,3.8554,8.5692,2.406,1.092,0.3619019,12.876838391928972,62.4059760336152,35.33980582524272,81.76470588235294
